785,454,OR10A4_OR10A4P,0
786,454,OR10A5_OR10A1,0
787,454,OR10A6,0
788,454,OR10AD1_OR10AD1P,0
789,454,OR10AG1,0
790,454,OR10C1_OR10C2,0
791,454,OR10D3,0
792,454,OR10G4,0
793,454,OR10G7,1
794,454,OR10G8,0
795,454,OR10G9_OR10G10P,0
796,454,OR10H1,0
797,454,OR10H2,0
798,454,OR10H3,0
799,454,OR10H4,0
800,454,OR10H5,0
801,454,OR10J1,0
802,454,OR10J3_OR10J3P,0
803,454,OR10J5,0
804,454,OR10K1,0
805,454,OR10K2,0
806,454,OR10P1_OR10P1P_OR10P2P_OR10P3P,0
807,454,OR10Q1,0
808,454,OR10R2,0
809,454,OR10S1,0
810,454,OR10T2,0
811,454,OR10V1,0
812,454,OR10W1_OR10W1P,0
813,454,OR10X1_OR10X1P,0
814,454,OR10Z1,0
815,454,OR11A1_OR11A2,0
816,454,OR11H1,0
817,454,OR11H12,0
818,454,OR11H2_OR11H2P,0
819,454,OR11H4,0
820,454,OR11H6,0
821,454,OR11L1,0
822,454,OR12D2,0
823,454,OR13A1,0
824,454,OR13C2,0
825,454,OR13C4,0
826,454,OR13C8,0
827,454,OR13C9,0
828,454,OR13D1,0
829,454,OR13F1,0
830,454,OR13H1,0
831,454,OR13J1,0
832,454,OR14A2_OR5AX1_OR5AX1P,0
833,454,OR14C36_OR5BF1,0
834,454,OR14I1_OR5BU1_OR5BU1P,0
835,454,OR14L1_OR14L1P_OR5AV1P,0
836,454,OR1A1,1
837,454,OR1A2,1
838,454,OR1C1,0
839,454,OR1D2,1
840,454,OR1D5,0
841,454,OR1E1_OR1E5_OR1E6_OR1E9P,0
842,454,OR1E2_OR1E4,0
843,454,OR1F1,0
844,454,OR1F12P_OR1F12,0
845,454,OR1G1_OR1G2,1
846,454,OR1I1,0
847,454,OR1J1,0
848,454,OR1J2_OR1J3_OR1J5,0
849,454,OR1J4,0
850,454,OR1K1,0
851,454,OR1L1_OR1L2,0
852,454,OR1L3,0
853,454,OR1L4_OR1L5,0
854,454,OR1M1,0
855,454,OR1N1_OR1N3,0
856,454,OR1Q1_OR1Q2_OR1Q3,0
857,454,OR1S1,0
858,454,OR1S2,0
859,454,OR2A1,0
860,454,OR2A12_OR2A12P,0
861,454,OR2A14_OR2A14P_OR2A6,0
862,454,OR2A2_OR2A17P_OR2A2P,0
863,454,OR2A4_OR2A10,0
864,454,OR2A5_OR2A26_OR2A8,0
865,454,OR2A7,0
866,454,OR2AE1_OR2AE2,0
867,454,OR2AG1_OR2AG3,0
868,454,OR2AG2_OR2AG2P,0
869,454,OR2AK2_OR2AK1P,0
870,454,OR2AP1_OR2AP1P,0
871,454,OR2AT4,0
872,454,OR2B2_OR2B9,0
873,454,OR2B6,0
874,454,OR2B8P_OR2B8,0
875,454,OR2C3_OR2C4_OR2C5P,0
876,454,OR2D3,0
877,454,OR2F1_OR2F3_OR2F3P_OR2F4_OR2F5,0
878,454,OR2F2,0
879,454,OR2G2,0
880,454,OR2G6,0
881,454,OR2H1_OR2H6_OR2H8,0
882,454,OR2H2_OR2H3,0
883,454,OR2J1_OR2J1P,0
884,454,OR2J2,0
885,454,OR2J3,1
886,454,OR2K2_OR2AR1P,0
887,454,OR2L13_OR2L14,0
888,454,OR2L2_OR2L12_OR2L4P,0
889,454,OR2L3,0
890,454,OR2L5_OR2L11,0
891,454,OR2L8,0
892,454,OR2M2,0
893,454,OR2M3_OR2M3P_OR2M6,0
894,454,OR2M4,0
895,454,OR2M5,0
896,454,OR2M7,0
897,454,OR2S2,0
898,454,OR2T1,0
899,454,OR2T10,0
900,454,OR2T11,0
901,454,OR2T29,0
902,454,OR2T2_OR2T2P,0
903,454,OR2T3,0
904,454,OR2T33,1
905,454,OR2T34,0
906,454,OR2T35,0
907,454,OR2T4,0
908,454,OR2T5,0
909,454,OR2T6_OR2T6P_OR2T9,0
910,454,OR2T8_OR2T8P,0
911,454,OR2V1,0
912,454,OR2V2_OR2V3,0
913,454,OR2W1,1
914,454,OR2W1,1
915,454,OR2W1,1
916,454,OR2W1,1
917,454,OR2W3_OR2W3P_OR2W8P,0
918,454,OR2W5P_OR2W5,0
919,454,OR2Y1,0
920,454,OR2Z1_OR2Z2,0
921,454,OR3A1,0
922,454,OR3A2,0
923,454,OR3A3_OR3A6_OR3A7_OR3A8P,0
924,454,OR3A4P_OR3A4_OR3A5P,0
925,454,OR4A15,0
926,454,OR4A16,0
927,454,OR4A47,0
928,454,OR4A4P,0
929,454,OR4A5,0
930,454,OR4B1,0
931,454,OR4C12,0
932,454,OR4C15,0
933,454,OR4C16,0
934,454,OR4C3,0
935,454,OR4C46,0
936,454,OR4C5,0
937,454,OR4C6,0
938,454,OR4D1_OR4D3,0
939,454,OR4D2,0
940,454,OR4D5,0
941,454,OR4D9,0
942,454,OR4E2,0
943,454,OR4F14,0
944,454,OR4F15,0
